obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.2376663397272783e+18,19.8247356338074,0.376202028960866,24.42634,24.78121,21.6668,20.53004,19.80536,4858,301,4,487,8.867831050715551e+18,GALAXY,0.5972905,7876,57002,885
1.237661970115396e+18,193.255701349916,6.27759148583091,24.16728,20.7294,19.00391,18.40274,18.0016,3841,301,1,189,5.445007350955268e+18,GALAXY,0.3828273,4836,55689,565
1.2376704575082337e+18,45.0496959520867,35.0502347696859,21.93636,20.68819,20.32375,20.23503,20.38652,5817,301,2,198,2.700079288761215e+18,STAR,-9.347217e-05,2398,53768,623
1.237664853104722e+18,208.616124539902,34.9594378957697,23.74799,22.0319,20.19167,19.38703,18.92491,4512,301,3,75,4.3381328365006577e+18,GALAXY,0.4497758,3853,55268,147
1.2376786216939692e+18,8.00480904238884,4.06277249893027,22.19129,21.89356,21.55368,20.97653,20.7679,7718,301,1,42,1.0632138762711489e+19,GALAXY,0.8111948,9443,58074,967
1.2376609355545316e+18,133.718947075095,55.804317231062,19.41693,18.06008,17.28658,16.86735,16.60587,3600,301,2,27,5.044441469503672e+17,GALAXY,0.1193378,448,51900,149
1.2376803058589379e+18,331.58214302706,22.9894929341635,21.39019,20.90012,19.05193,18.41531,17.86478,8110,301,2,56,6.700299717228912e+18,GALAXY,0.3375648,5951,56102,252
1.237650371015344e+18,172.106406539227,-2.05292639010309,19.30928,17.929,17.24611,16.84154,16.5561,1140,301,4,128,3.6718277257543066e+17,GALAXY,0.1183584,326,52375,507
1.2376786029217713e+18,14.2132733740074,18.530385601891,25.74007,22.0378,20.52517,19.50198,19.02413,7713,301,6,321,6.41993497438089e+18,GALAXY,0.5564628,5702,56221,195
1.237678906241647e+18,350.695188249893,9.41872549304481,21.96942,20.66032,19.02809,18.38211,17.87835,7784,301,3,135,6.93918758690176e+18,GALAXY,0.3460575,6163,56219,969
1.237668332563792e+18,217.883335767183,15.1089495444634,22.01312,21.58767,21.42574,21.30609,20.97232,5322,301,4,55,6.154360856799107e+18,QSO,0.7148795,5466,56033,698
1.2376613843804493e+18,138.730478879044,33.4621161022132,22.78868,21.5472,19.9143,19.13956,18.71022,3704,301,6,55,6.542655317343492e+18,GALAXY,0.4222896,5811,56334,185
1.2376648176791063e+18,189.334615017276,36.4363688111481,24.59197,21.41728,19.60765,18.55018,18.01573,4504,301,1,195,4.4677982481665454e+18,GALAXY,0.5411782,3968,55590,827
1.2376529479889068e+18,0.365983950801038,-9.70270273861161,22.49992,23.93819,22.21801,19.39146,17.81342,1740,301,4,24,8.069378619208915e+18,STAR,-1.461877e-05,7167,56604,196
1.23767932286206e+18,36.61003660629,-4.55919101468468,22.53205,22.48042,21.76287,21.32686,20.82053,7881,301,3,266,8.146041792560912e+18,QSO,0.7897598,7235,56603,567
1.237648721761862e+18,166.879512508801,0.371792416883101,23.26408,22.46989,20.69016,19.72522,19.39201,756,301,4,341,4.3202619293588746e+18,GALAXY,0.5030835,3837,55572,669
1.2376795805448934e+18,22.3453413113921,30.9879508775975,22.45746,21.63624,20.5408,19.65145,19.11468,7941,301,3,34,7.426455408083229e+18,STAR,0.0001127015,6596,56331,71
1.23766608951686e+18,18.9694916046372,19.4010916109437,23.10083,22.32241,20.58043,19.63296,19.08586,4800,301,2,51,5.779479615627352e+18,GALAXY,0.5728091,5133,55860,856
1.2376802425238328e+18,359.222833504024,-7.4266747345241,22.95864,20.63094,18.92481,18.29003,17.88238,8095,301,4,295,8.046915596150135e+18,GALAXY,0.391944,7147,56574,396
1.237660963472933e+18,129.472895503894,31.0084563495678,20.03689,18.27807,17.36009,16.95672,16.67532,3606,301,6,44,1.361279552688515e+18,GALAXY,0.08379053,1209,52674,242
1.2376677350586447e+18,216.481334641248,19.2778201214909,19.11543,18.7217,18.66556,18.60138,18.33158,5183,301,3,546,6.639507718322544e+18,QSO,2.176005,5897,56042,276
1.2376613618427502e+18,225.454995638285,39.7410006727221,24.66582,23.89493,21.63923,20.47047,19.66029,3699,301,4,221,9.56344642958815e+18,GALAXY,0.5591483,8494,57104,191
1.237669761184826e+18,331.997595899024,5.0750761522051,24.54165,22.36311,20.64052,19.82382,19.21552,5655,301,1,170,4.861788447395043e+18,GALAXY,0.4875323,4318,55508,555
1.2376650989959255e+18,131.957691016869,23.7152834146253,20.55614,20.27908,19.94879,19.88176,19.69586,4569,301,5,141,1.251440784396808e+19,QSO,0.9327562,11115,58514,110
1.2376639162611146e+18,112.686125126769,42.2667710178408,23.66464,21.89894,20.47339,19.611,19.08031,4294,301,2,16,4.116560902085696e+18,STAR,-0.0003129792,3656,55241,985
1.2376785975419863e+18,333.38397973397,2.38959188414252,19.23838,19.02667,18.69237,18.63152,18.69464,7712,301,4,152,1.27689019034019e+19,QSO,1.278453,11341,58428,258
1.2376556930187927e+18,233.14849744754,-1.21901072031157,23.35332,22.15969,21.41448,20.39124,19.95023,2379,301,5,160,4.514918914459982e+18,GALAXY,0.7303845,4010,55350,219
1.2376637841929672e+18,349.907116626557,0.0562133298510279,23.14566,22.05471,22.10591,22.07398,21.31953,4263,301,4,48,4.740241009283455e+18,QSO,2.205322,4210,55444,736
1.2376737044997745e+18,102.423062970058,37.0812905673256,22.41217,20.49958,19.57233,19.20864,18.9173,6573,301,2,141,3.039947414766119e+18,STAR,9.070326e-05,2700,54417,64
1.2376623035144604e+18,232.135084280487,42.9692972025844,18.99337,17.30671,16.45046,16.04657,15.73956,3918,301,6,223,1.1845308560106063e+18,GALAXY,0.1228659,1052,52466,306
1.2376696795735007e+18,351.432205199374,6.27895224425843,23.83354,21.6692,21.20127,21.16183,21.38944,5636,301,1,64,4.963186790473423e+18,STAR,-0.001656637,4408,55888,800
1.2376637890301796e+18,120.247104462911,54.846640477211,24.11879,22.30979,21.21532,20.61462,20.38165,4264,301,5,130,8.197813678722275e+18,STAR,7.494174e-05,7281,57007,496
1.23767943345288e+18,18.6303013265992,-3.54037028947877,21.70299,21.36722,21.04762,20.87191,20.4955,7907,301,1,196,8.910538561759238e+18,QSO,0.9813766,7914,57331,606
1.237661361296114e+18,196.085169069888,46.675833297918,23.68822,22.16068,20.37524,19.3899,19.01316,3699,301,3,72,7.451459403184887e+18,GALAXY,0.5271993,6618,56401,923
1.237678845036921e+18,329.378912080465,7.09937025328975,20.62211,20.09057,19.91947,19.8401,19.45228,7770,301,1,113,1.2764487364266711e+19,QSO,2.226333,11337,58431,582
1.237661137962534e+18,160.933804561785,39.7961617611777,24.58517,24.84234,22.1756,20.97553,19.90856,3647,301,3,144,9.932939528959711e+18,GALAXY,0.819484,8822,58167,911
1.2376711414806607e+18,175.650401375835,-0.642084826121018,23.32064,21.11756,19.95506,19.19011,18.98726,5976,301,4,181,4.3246357940632515e+18,GALAXY,0.5356321,3841,56016,197
1.2376805050400778e+18,333.670416006485,31.6715173075512,20.80492,20.64243,20.55156,20.55487,20.27282,8156,301,5,87,8.679738432325703e+18,QSO,2.138698,7709,57666,640
1.2376582050609244e+18,225.50754073054,42.4326861871278,23.04636,23.25598,21.67754,20.30136,19.60892,2964,301,4,513,9.56227326843161e+18,GALAXY,0.5868471,8493,58162,19
1.2376544007638223e+18,169.037676370161,65.013305163463,22.30564,21.14454,19.84701,19.01139,18.64082,2078,301,6,58,8.005348836825651e+18,GALAXY,0.5550518,7110,56746,729
1.2376569063477092e+18,343.1303966118,-0.947845949026508,24.37613,23.43634,21.51585,20.17065,19.57274,2662,301,1,170,4.735615639196293e+18,GALAXY,0.6344761,4206,55471,293
1.2376719360413537e+18,254.853905147149,40.5735681303997,20.08201,18.55698,17.58279,17.15136,16.82706,6161,301,4,55,7.128169965798298e+17,GALAXY,0.1445981,633,52079,445
1.237659324952216e+18,239.137083440141,44.6553667580687,23.35203,22.64371,20.84048,19.97238,19.55634,3225,301,2,186,9.579419047436767e+18,GALAXY,0.4596626,8508,57845,955
1.2376515392562143e+18,222.386093891956,62.736596997036,22.36265,22.89732,20.90556,19.88182,19.30473,1412,301,4,277,7.862235848582125e+18,GALAXY,0.6398497,6983,56447,279
1.2376613607680904e+18,222.451720175267,40.0821928409558,21.91381,21.9753,21.87032,21.52018,21.99284,3699,301,2,207,9.567952228255551e+18,QSO,1.873806,8498,57105,199
1.2376551244820654e+18,206.712485145203,3.83082880181602,24.91516,22.90828,21.19098,20.06217,19.31169,2247,301,2,306,5.387538076691356e+18,GALAXY,0.6561398,4785,55659,389
1.237657627901952e+18,133.730756276269,37.8063967950941,19.87463,17.88659,16.91081,16.47524,16.14926,2830,301,1,166,1.0539377408208015e+18,GALAXY,0.0963774,936,52705,347
1.2376623072707223e+18,234.048277180308,31.5184106104082,22.32404,21.47155,20.31304,19.37696,19.1519,3919,301,5,195,5.316671255021378e+18,GALAXY,0.5579107,4722,55735,625
1.2376627007929723e+18,250.776987907836,47.114718752338,23.69471,22.8208,21.32651,20.73928,20.31277,4011,301,2,132,9.616577599565486e+18,STAR,-0.0001201233,8541,58257,969
1.2376623008415757e+18,253.954638406112,23.753603870202,22.87818,21.77955,19.74973,18.87528,18.52547,3918,301,1,398,4.707415368557417e+18,GALAXY,0.4800715,4181,55685,101
1.2376623072610883e+18,209.052446206491,40.417255729954,25.9054,21.97684,20.28745,19.17903,18.68292,3919,301,5,48,7.464835511171176e+18,GALAXY,0.5757665,6630,56358,433
1.2376570700899287e+18,37.7787068702733,-0.424858732323203,20.51693,18.60387,17.3965,16.80025,16.33101,2700,301,2,118,4.582910455206646e+17,GALAXY,0.1882459,407,51820,181
1.2376651296261407e+18,208.315609026188,33.6225674788481,20.25957,18.33945,17.38986,16.97087,16.64549,4576,301,6,577,2.3836239051903734e+18,GALAXY,0.08644225,2117,54115,341
1.237652947995e+18,14.4224477589832,-9.61102450961301,19.07102,17.8,17.20863,16.86883,16.61692,1740,301,4,117,7.409713673226424e+17,GALAXY,0.1046667,658,52146,470
1.237678617944e+18,335.527838629107,1.36155671266164,26.36856,22.81248,21.36112,20.12341,19.38109,7717,301,2,166,4.866242019159464e+18,GALAXY,0.6511497,4322,55503,373
1.2376626970284529e+18,217.354528155072,32.532901475023,23.45866,22.18243,20.48919,19.41153,18.83466,4010,301,3,34,4.35052818722851e+18,GALAXY,0.5528409,3864,55649,185
1.2376625010752883e+18,229.186679764805,44.1273713425399,18.86368,17.06757,16.14465,15.70021,15.36703,3964,301,6,106,1.88830269674674e+18,GALAXY,0.1243724,1677,53148,613
1.2376622235450084e+18,224.573433547762,31.7444487484153,19.27322,19.09826,19.01993,18.78687,18.80931,3900,301,1,594,1.855561714758609e+18,QSO,1.636552,1648,53171,286
1.2376611368867594e+18,155.62410375852,37.5444573882343,19.24107,18.04806,17.33839,16.93633,16.68273,3647,301,1,113,1.606674335613872e+18,GALAXY,0.1457366,1427,52996,55
1.2376549505242245e+18,240.720017528002,54.9988410103794,24.51963,24.85651,22.72165,21.47296,20.15602,2206,301,6,128,8.51427538681701e+18,QSO,1.071618,7562,56799,801
1.2376555018910438e+18,260.094956643188,27.0149508648077,20.26815,18.68293,18.09193,17.86272,17.77524,2335,301,1,134,2.469175251871754e+18,STAR,-0.0002090621,2193,53888,279
1.2376613870820396e+18,249.494509142575,34.0188259469876,19.31102,17.23562,16.21976,15.78993,15.40262,3705,301,3,318,1.5076319736092692e+18,GALAXY,0.09669557,1339,52767,189
1.2376591542157967e+18,242.311929168141,38.1244899378098,18.97161,18.93741,18.59916,18.6051,18.85397,3185,301,4,11,1.1878417653490255e+18,QSO,1.12581,1055,52761,63
1.2376623410837588e+18,234.439719739068,31.0978097273205,20.62285,18.66681,17.36212,16.86895,16.50166,3927,301,4,45,1.56399047192192e+18,GALAXY,0.1987132,1389,53135,420
1.237667781745509e+18,147.637885826729,17.3743954638996,22.3254,20.6565,18.99905,18.27918,17.87164,5194,301,2,227,5.992239516047661e+18,GALAXY,0.387351,5322,56003,728
1.237667430094275e+18,141.752598726828,20.5788071080502,23.66576,21.42275,19.59392,18.90483,18.50038,5112,301,3,215,6.496565708683762e+18,GALAXY,0.3777863,5770,56014,448
1.2376515397816159e+18,159.331861023904,66.1581157589738,23.56593,21.41808,19.86711,19.05757,18.57338,1412,301,5,102,7.974968230635918e+18,GALAXY,0.4815113,7083,56722,797
1.2376557429510643e+18,238.472688709874,3.66154841596204,22.36871,21.55152,21.00269,21.26109,21.45367,2391,301,2,210,5.41127460907623e+18,QSO,2.845803,4806,55688,726
1.2376650243671327e+18,182.033388806334,34.3740937206854,20.73175,20.61361,20.27708,20.33022,19.99873,4552,301,2,84,1.1534903506395e+19,QSO,1.014652,10245,58161,214
1.237661357539459e+18,168.464555011704,46.3255120042101,24.7034,24.14988,20.74458,19.56323,19.59846,3698,301,4,94,7.486375493815785e+18,GALAXY,0.5159343,6649,56364,971
1.237657630063854e+18,176.495201921399,52.8016128351146,25.00617,22.45453,20.73408,19.59624,19.03489,2830,301,5,386,7.53253629135712e+18,GALAXY,0.5868797,6690,56416,967
1.2376709653866092e+18,142.471840645731,15.0691987044964,23.16585,22.42535,20.83434,19.77579,19.1097,5935,301,4,175,5.978763901202094e+18,GALAXY,0.6047298,5310,55983,856
1.2376792546644462e+18,18.3460653957776,-4.60074525577819,22.39848,22.11395,21.6967,20.66198,19.88155,7865,301,4,37,8.91049705519529e+18,QSO,1.246748,7914,57331,455
1.2376677350475694e+18,189.59393826703,22.3175881230805,19.96655,19.32818,19.13454,18.96448,18.87736,5183,301,3,377,6.73870950645972e+18,QSO,1.779135,5985,56089,722
1.237662337862599e+18,233.634865853264,37.0482788624027,19.28481,18.67905,17.98309,17.57083,17.34114,3926,301,6,46,1.4569939653571643e+18,QSO,0.15806,1294,52753,289
1.2376557434823647e+18,225.887088322789,5.27247630974984,26.10704,22.73069,21.36064,20.16509,19.93835,2391,301,3,125,2.0615571656210125e+18,STAR,0.0001376742,1831,54557,125
1.237678880496616e+18,29.3626317244947,-2.45115022662355,22.53946,22.79747,21.33664,20.26355,19.5969,7778,301,3,513,8.828265124085389e+18,GALAXY,0.7217216,7841,56960,305
1.2376697665480952e+18,10.8045806259206,7.22663750418408,22.135,21.2528,21.24881,21.31911,21.21171,5656,301,3,87,5.112716248581691e+18,STAR,0.0003036849,4541,55882,17
1.2376794597488727e+18,11.9566975756526,19.2601601994704,22.92437,21.59785,20.94072,20.73955,20.6796,7913,301,2,33,8.577335129109977e+18,STAR,-0.001228687,7618,56898,835
1.237679255202366e+18,20.7568959339014,-4.00240276941599,24.74352,22.55715,20.87353,19.86702,19.32069,7865,301,5,53,7.933353911964162e+18,GALAXY,0.556803,7046,56568,957
1.2376609629356687e+18,129.064808895265,30.0622250677496,18.07881,17.10961,16.69888,16.41196,16.27171,3606,301,5,38,1.4288527929649664e+18,GALAXY,0.08274292,1269,52937,312
1.23765460209782e+18,144.444496044,4.26966615449147,20.05509,18.2584,17.3235,16.88883,16.56699,2125,301,5,171,6.407943151398687e+17,GALAXY,0.1094415,569,52264,572
1.2376551287626796e+18,241.650036104146,48.7205307381846,23.96213,26.88175,22.44767,20.96679,18.06011,2248,301,2,87,9.074941123202669e+18,STAR,0.0005559708,8060,57894,683
1.2376611379595187e+18,152.561830977854,37.569272625079,25.69421,22.64791,20.94911,19.65615,19.1227,3647,301,3,98,5.142032247319452e+18,GALAXY,0.6620809,4567,55589,172
1.23766512692632e+18,165.924445239322,32.3398013608209,22.98389,21.95733,20.58774,19.84794,19.55155,4576,301,1,341,7.253066273311184e+18,GALAXY,0.3395573,6442,56369,69
1.2376582045101596e+18,180.203196481019,49.7706954317905,23.54918,22.1759,21.30612,20.52042,19.80338,2964,301,3,301,8.357701088368154e+18,GALAXY,0.6778139,7423,57135,531
1.237659327104549e+18,250.665251266162,37.5066297399825,18.66151,17.50756,17.04805,16.73859,16.59188,3225,301,6,260,9.210631297926697e+17,GALAXY,0.09900939,818,52395,280
1.237651504342172e+18,200.629671158388,-0.19019018753595,19.33533,18.79966,18.25171,17.87067,17.71314,1404,301,3,11,3.3447889173953946e+17,QSO,0.1727621,297,51959,315
1.2376648778092385e+18,159.925604805839,33.8621610143913,24.87849,23.52243,21.17606,20.13032,19.34167,4518,301,1,204,1.1565322320395655e+19,GALAXY,0.782571,10272,58172,285
1.237667538549474e+18,162.652250565483,23.7612269104725,23.10796,22.21754,21.5316,22.07891,19.94902,5137,301,5,326,1.178595224708267e+19,GALAXY,1.288676,10468,58131,116
1.237667431701218e+18,132.919957913585,19.0791232012334,25.26852,23.41038,21.40461,20.39978,19.74163,5112,301,6,159,1.2486498115233536e+19,GALAXY,0.5324665,11090,58487,975
1.2376553499653578e+18,239.658278859522,49.8302333217937,23.89467,23.17523,21.32239,20.36169,20.10403,2299,301,6,268,9.499455140983495e+18,GALAXY,0.5785431,8437,57894,864
1.2376487045854666e+18,202.582831284935,0.103484223330459,23.46971,21.80229,21.63442,21.6102,21.88194,752,301,4,394,4.5555307550996127e+18,STAR,0.0005893263,4046,55605,508
1.2376640939731192e+18,129.973335081421,26.3488697148514,20.50426,19.34193,18.96335,18.81853,18.83056,4335,301,5,134,3.5444547582176543e+18,STAR,-6.761265e-05,3148,54802,443
1.237662306725462e+18,212.476048828813,39.2219529876883,18.29707,17.37188,16.9931,16.79905,16.65422,3919,301,4,67,1.5526377386315878e+18,GALAXY,0.02991523,1379,53084,79
1.2376663397262953e+18,17.6151149891139,0.337735912296505,22.18981,20.56098,19.18281,17.91014,17.22615,4858,301,4,472,1.2183974643698504e+18,STAR,-1.182151e-06,1082,52523,632
1.2376576295047665e+18,117.472837141815,26.5022991250288,24.59856,24.75519,21.85108,20.52371,19.76857,2830,301,4,47,1.250222058089928e+19,GALAXY,0.6586828,11104,58436,829
1.2376685988552392e+18,259.798400051977,-13.2405382439371,17.66305,15.76807,14.83962,16.92368,14.25451,5384,301,4,108,2.8542959795348705e+18,STAR,-3.6395e-05,2535,54632,508
1.237661387620025e+18,251.793317246281,32.3914513052035,22.30721,22.1964,20.47429,19.54686,19.24428,3705,301,4,335,5.848096016537246e+18,GALAXY,0.493087,5194,56062,625
1.2376517373816996e+18,212.297304380393,2.87033611934306,23.29179,21.92381,20.79684,19.89359,19.52044,1458,301,5,584,4.5410152728874414e+18,GALAXY,0.6743485,4033,55332,949
1.2376802645390787e+18,4.37568798816007,-6.831569658163,24.86662,21.11735,20.88031,20.63433,20.73069,8100,301,5,349,8.050373010849552e+18,GALAXY,0.02391445,7150,56597,686
1.2376646694967055e+18,125.715148876287,23.9998660821607,25.00752,21.54155,19.87349,18.98087,18.44764,4469,301,5,103,5.030755903269526e+18,GALAXY,0.5011983,4468,55894,855
1.237666301631267e+18,54.6976483892352,0.71966760836067,21.57403,20.92592,20.60385,20.16853,20.0098,4849,301,5,820,8.04008568889043e+17,QSO,1.55084,714,52201,422
1.2376682965910164e+18,179.090774406342,18.6595846728812,21.8684,21.60493,20.34842,19.39341,19.09892,5314,301,1,18,6.62143861904247e+18,GALAXY,0.5875635,5881,56038,77
1.2376639178753316e+18,116.234081442574,50.1899130765428,22.59636,22.1979,21.42956,20.87515,20.67428,4294,301,5,71,9.354124709678307e+18,QSO,0.1017102,8308,57417,539
1.2376570700898632e+18,37.7138728560977,-0.525138228146508,20.77988,19.54618,19.16687,18.89438,18.64286,2700,301,2,117,1.7553283123029217e+18,GALAXY,0.1060118,1559,53271,183
1.2376576085759757e+18,132.830197873076,44.7271575532417,20.49408,20.2065,20.22691,20.19625,19.82982,2825,301,5,187,9.323784504652093e+18,QSO,2.156938,8281,57042,754
1.2376529340360297e+18,323.98954310796,-8.4211142120258,18.50278,17.30668,16.77512,16.45554,16.31391,1737,301,2,112,7.217065497177887e+17,GALAXY,0.06358322,641,52176,17
1.2376546026325937e+18,139.602692471709,4.48899467785818,20.32077,18.0429,16.76664,16.26761,15.88947,2125,301,6,139,1.1158446435446557e+18,GALAXY,0.1808959,991,52707,283
1.2376607503345907e+18,66.4247848780382,26.3317272557452,19.03135,16.8425,16.01416,15.58045,15.29979,3557,301,1,35,1.4131061376072028e+18,STAR,2.167139e-05,1255,52962,370
1.2376634787229207e+18,335.619118299874,-0.407723292104238,22.08138,19.78081,18.95338,18.65047,18.4725,4192,301,3,193,1.2801952480472863e+18,STAR,0.0001080121,1137,52971,171
1.2376712601204165e+18,123.513208853859,7.53878835617995,16.5994,15.59036,15.29801,15.18195,15.17185,6004,301,1,48,1.9772476887348283e+18,STAR,0.0001885197,1756,53080,609
1.2376623008339075e+18,239.508678566986,35.9769300905867,25.12583,21.82853,20.2944,19.35205,18.73527,3918,301,1,281,5.594690471819762e+18,GALAXY,0.4945476,4969,56041,341
1.2376709659290506e+18,155.495729680537,18.0093333755466,24.90214,22.95113,21.00865,20.0242,19.5621,5935,301,5,260,6.624909777385576e+18,GALAXY,0.6105736,5884,56046,417
1.237658204511863e+18,186.297339449267,49.8623650938864,21.95916,21.76881,21.49622,21.0917,20.59962,2964,301,3,327,8.35208478347679e+18,QSO,1.632169,7418,57165,579
1.2376613612986048e+18,203.99980198296,45.4838404029315,26.04031,23.60855,22.1305,20.7896,19.98083,3699,301,3,110,8.339557491152279e+18,GALAXY,0.6963875,7407,56772,61
1.2376536652602412e+18,153.120120100304,2.38843489607304,21.21031,20.25705,20.0351,19.9972,19.99385,1907,301,4,204,3.667065974198215e+18,STAR,0.0009669488,3257,54888,36
1.2376583000703636e+18,157.148780280888,7.22958123201065,22.63761,22.11964,20.54528,19.58519,19.03513,2986,301,5,258,5.46197254034295e+18,GALAXY,0.5704065,4851,55680,844
1.2376683105512983e+18,229.956991010941,14.0144285175991,19.88521,17.70988,16.64361,16.20187,15.86107,5317,301,3,43,3.115437681186728e+18,GALAXY,0.1387394,2767,54243,264
1.237670965393228e+18,158.019816241043,18.0806039792725,19.58521,18.38636,17.67362,17.26584,17.014,5935,301,4,276,2.9195324706447954e+18,GALAXY,0.1516436,2593,54175,269
1.2376672115794255e+18,126.881753162988,17.1883002980178,22.50172,21.40385,21.09062,20.72204,20.23912,5061,301,4,87,5.054287370394032e+18,QSO,0.4974134,4489,55545,446
1.237651755097195e+18,210.018461205638,3.13523424741192,22.58356,21.87566,21.74103,21.86254,21.66203,1462,301,6,565,4.5443806030686013e+18,STAR,0.0002194614,4036,55330,904
1.2376555034968724e+18,254.938620654,37.1203348901038,20.8366,19.34906,18.76984,18.93611,18.40172,2335,301,4,61,5.610458564634368e+18,STAR,-0.0007443304,4983,55836,361
1.2376654415157007e+18,194.630312000542,29.2878591488024,22.1214,21.78906,20.85059,19.74561,19.30584,4649,301,3,82,7.29935956066149e+18,GALAXY,0.7020183,6483,56341,547
1.2376529463866819e+18,19.7289473305686,-10.6939988409863,20.56094,19.01836,18.41336,18.16342,17.97207,1740,301,1,152,3.2245779578969395e+18,STAR,-0.0004417319,2864,54467,2
1.237661418743268e+18,188.732064900232,58.4308782687093,23.28488,21.88073,20.39182,19.25453,18.69847,3712,301,6,102,7.696798930953328e+18,GALAXY,0.6023103,6836,56443,535
1.2376634787264604e+18,343.675595683103,-0.237714173877002,22.81714,23.10112,22.43569,21.51895,21.02233,4192,301,3,247,1.0375320052799132e+19,GALAXY,0.8022918,9215,57682,554
1.2376677350300063e+18,146.95314602309,18.0397888224714,22.19925,22.12417,21.00196,20.05211,19.63555,5183,301,3,109,6.511107574645152e+18,GALAXY,0.6434081,5783,56017,103
1.2376543986171256e+18,173.99914014054,63.7797453031338,22.82734,21.32724,19.89952,19.58556,19.3821,2078,301,2,70,8.00875594789502e+18,GALAXY,0.4149267,7113,56711,836
1.2376648176784507e+18,187.466232315167,36.5156931992898,19.61194,17.9181,16.95165,16.47185,16.10864,4504,301,1,185,2.255353493013424e+18,GALAXY,0.1297369,2003,53442,640
1.2376576300451768e+18,123.517810998547,32.5974891119215,23.23489,23.07548,21.68348,20.49565,19.72401,2830,301,5,101,1.0530591712698718e+19,STAR,5.657157e-05,9353,57814,181
1.2376677350431127e+18,178.490560123705,22.2686231340624,19.37691,19.01195,19.05467,18.91344,19.08762,5183,301,3,309,2.827305155513313e+18,QSO,0.622575,2511,53882,620
1.2376611503068283e+18,202.509634386444,47.8919039625754,24.70113,19.62373,18.06016,17.46975,17.12262,3650,301,2,87,7.5977150650188e+18,GALAXY,0.3296168,6748,56371,518
1.2376602419249807e+18,51.6039478854785,0.891132598115412,18.41359,17.12964,16.60618,16.39397,16.28629,3438,301,6,144,1.3298137404004372e+18,STAR,0.0001448622,1181,53358,458
1.237650371552412e+18,172.561749582144,-1.61977393478884,20.47874,18.51182,17.50644,17.04281,16.69494,1140,301,5,131,3.68258093588441e+17,GALAXY,0.1207979,327,52294,323
1.2376613827688532e+18,137.233134675106,31.1608903764665,22.62138,20.30758,18.61156,18.02483,17.72333,3704,301,3,40,1.7913483082795848e+18,GALAXY,0.3135214,1591,52976,151
1.237665567147688e+18,223.749964084836,20.7179654527643,20.77368,18.54233,17.51567,17.09176,16.84794,4678,301,5,146,3.8359451891810714e+18,STAR,-0.0001129729,3407,54971,15
1.2376582034216072e+18,136.348356440532,36.9504102438143,24.16269,24.63658,22.07328,20.78261,19.91334,2964,301,1,75,9.97673306521576e+18,GALAXY,0.7855006,8861,57459,487
1.2376517373757363e+18,198.657186989235,3.08484856709537,24.47955,21.86974,20.19896,19.37111,19.04088,1458,301,5,493,4.511717685969836e+18,QSO,0.4227679,4007,55327,861
1.2376682718960689e+18,196.690893560284,19.4334683305207,22.51399,21.16132,20.43937,20.25791,20.1485,5308,301,3,35,2.946530434395171e+18,STAR,-0.0002374281,2617,54502,183
1.2376618509478136e+18,229.54771709822,35.3864778861125,21.42938,20.76205,20.15768,20.28548,19.7346,3813,301,3,460,5.309943618299255e+18,GALAXY,0.34582,4716,55738,726
1.2376517540179476e+18,197.466371246653,2.46536314636888,24.1889,20.66414,18.87763,18.24635,17.83934,1462,301,4,481,5.912027678344745e+17,GALAXY,0.3575687,525,52295,383
1.2376651269401477e+18,203.41828602056,32.3349097549945,18.61819,16.63319,15.82305,15.43368,15.18594,4576,301,1,552,2.374574363883104e+18,GALAXY,0.08069272,2109,53468,187
1.2376593271044836e+18,250.530633307845,37.5458378466356,20.67133,18.74363,17.57044,17.12191,16.81877,3225,301,6,259,9.21041964193835e+17,GALAXY,0.1743556,818,52395,203
1.237654391106438e+18,126.417510385816,45.4087708472431,23.73149,23.27913,21.56807,20.67459,19.95034,2076,301,4,154,7.197928238609618e+18,QSO,0.6038168,6393,56341,182
1.2376651296039245e+18,147.877383508754,30.1058034326924,25.8744,22.42062,21.90942,21.19209,20.35905,4576,301,6,238,1.1762443864048425e+19,GALAXY,0.8016434,10447,58143,609
1.2376709594761137e+18,38.7318954942124,24.5923543027822,21.98717,20.20119,19.55965,19.29673,19.29986,5934,301,1,100,2.701053455996316e+18,STAR,0.002458181,2399,53764,71
1.2376549521335913e+18,254.231232744081,38.4342082617351,16.52456,16.39194,16.42245,16.43715,16.45826,2207,301,1,109,7.127760397716951e+17,STAR,-7.161411e-05,633,52079,296
1.2376609629344896e+18,126.37744254932,28.5464406921787,21.66484,21.53539,21.26388,21.11563,21.15582,3606,301,5,20,1.1998961734679548e+19,QSO,1.122289,10657,58157,896
1.23766875884821e+18,303.170035831225,-11.0223581871437,20.72688,18.9792,18.19823,17.88185,17.69195,5421,301,6,191,2.610007035764304e+18,STAR,0.0001254775,2318,54628,622
1.2376551072966254e+18,153.676536008425,55.077336263062,25.28304,21.11417,20.45749,20.25998,20.30503,2243,301,2,221,7.975894292660247e+18,STAR,-0.0007109305,7084,56624,70
1.2376677822715003e+18,122.905049122009,10.6922396188044,20.23301,18.22676,17.36536,16.97862,16.64314,5194,301,3,61,2.724733368448084e+18,GALAXY,0.05205597,2420,54086,202
